Q1,Q2,Q3,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q4,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q5,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6,Q6_1_a,Q6_1_b,Q6_2_a,Q6_2_b,Q6_3_a,Q6_3_b,Q6_4_a,Q6_4_b,Q6_5_a,Q6_5_b,Q6_6_a,Q6_6_b,Q7,Q7_1_a,Q7_1_b,Q7_2_a,Q7_2_b,Q7_3_a,Q7_3_b,Q7_4_a,Q7_4_b,Q7_5_a,Q7_5_b,Q7_6_a,Q7_6_b,Q8,Q8_1_a,Q8_1_b,Q8_2_a,Q8_2_b,Q8_3_a,Q8_3_b,Q8_4_a,Q8_4_b,Q8_5_a,Q8_5_b,Q8_6_a,Q8_6_b,Q9,Q9_1_a,Q9_2_a,Q9_3_a,Q9_4_a,Q9_5_a,Q9_6_a,Q10,Q10_1_a,Q10_2_a,Q10_3_a,Q10_4_a,Q10_5_a,Q10_6_a,Q11,Q11_1_a,Q11_2_a,Q11_3_a,Q11_4_a,Q11_5_a,Q11_6_a,Q12,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q15,Q16,Q17,Q18,Q19,Q19_1
1,60cb792a3da4ef7dd226ec0f,,5,6,3,4,5,4,6,,4,3,5,5,2,6,3,,3,4,4,4,4,4,,4,1,6,1,4,1,1,2,4,1,6,1,,3,1,5,1,6,1,5,1,4,2,3,2,,6,1,4,1,3,1,6,1,6,1,6,1,,2,1,1,2,1,1,,1,1,1,1,2,2,,1,1,1,1,1,1,2,24,1,0,0,0,0,0,0,0,0,0,0,6,2,3,3,,3
1,60de4818f3b6f831f4892900,,5,6,4,5,5,3,5,,6,3,5,5,2,6,2,,4,4,3,3,6,6,,6,1,6,1,5,1,4,1,6,1,6,1,,2,2,6,1,6,1,5,1,5,1,6,1,,5,1,6,1,5,1,4,2,6,1,5,1,,1,1,1,2,1,1,,2,1,1,2,2,1,,2,1,2,2,1,1,2,23,1,0,0,0,0,0,0,0,0,0,0,5,2,3,9,,4
1,605680d036d922c10d4b3696,,4,6,6,5,5,4,5,,3,4,2,3,4,4,3,,4,2,4,2,3,4,,5,,3,,5,,2,,5,,6,,,3,,6,,6,,2,,4,,4,,,3,,2,,4,,5,,4,,3,,,2,1,1,2,1,1,,1,1,1,2,2,2,,2,2,1,1,1,2,2,25,1,0,0,0,0,0,0,0,0,0,0,3,1,2,3,,2
1,5e2ff7565cd6b4000b451ad0,,4,5,5,4,3,3,5,,3,2,3,4,2,4,2,,3,3,4,2,5,5,,5,1,3,1,4,1,2,1,4,1,3,1,,2,1,5,1,5,1,4,1,2,2,5,1,,4,1,4,1,4,1,3,1,3,1,3,1,,1,1,1,2,1,1,,1,1,2,2,2,1,,1,1,1,1,1,1,1,26,0,0,0,0,0,0,0,1,0,0,0,6,2,2,7,,3
1,5edbf27af31a180cda81c710,,4,5,4,5,5,5,6,,4,4,4,6,2,5,2,,2,2,5,2,4,6,,5,1,6,1,6,1,6,1,6,1,6,1,,1,2,6,1,5,1,5,1,5,1,6,1,,4,1,5,1,5,1,6,1,5,1,6,1,,1,1,1,1,1,1,,1,1,2,2,2,1,,2,2,2,1,1,1,2,32,1,0,0,0,0,0,0,0,0,0,0,5,2,4,9,,5
1,613a4fd8d13827a85e8f084c,,4,3,5,5,4,4,5,,3,3,4,4,4,4,4,,4,2,4,4,4,4,,4,1,4,1,4,1,4,1,4,1,4,1,,4,1,4,1,4,1,4,1,4,1,4,1,,4,1,4,1,4,1,4,1,4,1,3,1,,1,1,1,2,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,2,34,1,0,0,0,0,0,0,0,0,0,0,2,1,1,9,,6
1,5a1431b35d06850001b0081d,,4,4,3,3,5,5,6,,5,3,3,3,3,4,3,,5,3,4,3,3,4,,1,,1,,2,,6,,2,,1,,,1,,1,,2,,1,,2,,2,,,1,,1,,1,,1,,2,,1,,,2,2,2,1,2,2,,2,2,2,2,1,1,,1,2,2,2,2,2,2,45,0,1,0,0,0,0,0,0,0,0,0,3,1,2,9,,6
1,5f8ac37961bf52177f0ec44e,,4,5,4,5,5,3,4,,5,3,3,4,3,5,3,,3,3,5,3,4,5,,6,1,5,1,6,1,5,1,5,1,5,1,,1,2,5,1,5,1,5,1,6,1,6,1,,5,1,5,1,6,1,5,1,6,1,5,1,,2,1,1,2,1,1,,2,1,1,2,1,1,,2,1,1,1,1,2,1,38,1,0,0,0,0,0,0,0,0,0,0,3,2,2,9,,4
1,56b48befb2de2a000b322754,,5,6,3,4,5,3,6,,5,3,2,5,3,5,5,,4,4,5,4,5,5,,5,,5,,5,,6,,6,,4,,,1,,5,,4,,4,,5,,4,,,5,,4,,4,,,,6,,5,,,1,1,1,1,1,1,,1,1,2,1,1,,,1,1,1,1,1,1,2,55,1,0,0,0,0,0,0,0,0,0,0,6,1,3,9,,4
1,61366ed1f850d20b1e3c62bb,,3,4,4,5,4,4,6,,5,5,4,6,3,6,3,,5,4,6,4,5,5,,6,1,6,1,5,1,5,1,6,1,6,1,,2,2,4,1,5,1,5,1,4,1,4,1,,4,1,4,1,5,1,5,1,6,1,5,,,1,1,2,1,2,1,,2,1,1,2,1,2,,1,1,2,1,2,2,1,31,1,0,0,0,0,0,0,0,0,0,0,6,2,3,9,,5
1,6346ae82c4d289dc3dc370ae,,2,5,3,6,5,3,6,,5,4,5,6,2,6,2,,3,4,3,2,6,6,,5,1,6,1,6,1,2,2,6,1,6,1,,1,1,6,1,6,1,6,1,2,2,6,1,,6,1,6,1,6,1,6,1,6,1,6,1,,1,1,1,1,1,1,,1,1,1,2,2,2,,1,1,1,1,2,1,1,35,1,0,0,0,0,0,0,0,0,0,0,5,2,2,9,,2
1,5d5b9ced5944c6000104b1b5,,5,4,3,5,5,3,5,,3,2,3,5,2,4,2,,2,3,4,2,5,5,,3,1,6,1,6,1,4,1,6,1,6,1,,2,2,6,1,3,1,5,1,5,1,6,1,,5,1,4,1,5,1,4,1,5,1,5,1,,2,1,1,2,1,2,,2,1,2,2,2,1,,2,1,1,1,1,2,2,39,1,0,0,0,0,0,0,0,0,0,0,7,1,5,9,,3
1,5ec551d8c459fc4efebddd70,,4,5,2,5,5,4,5,,4,3,4,5,3,4,2,,3,3,4,2,5,5,,4,1,5,1,5,1,2,1,4,1,5,1,,1,2,6,1,6,1,5,1,6,1,6,1,,5,1,3,1,5,1,5,1,5,1,5,1,,2,1,1,2,1,1,,2,1,1,2,2,2,,2,2,2,1,1,1,1,33,1,0,0,0,0,0,0,0,0,0,0,5,1,5,9,,3
1,5953d852a65c420001e1a5b6,,4,4,5,3,5,4,5,,4,4,3,4,2,3,4,,2,2,5,5,4,5,,,2,,1,,1,,2,,2,,2,,,1,,1,,2,,2,,2,,2,,,1,,2,,2,,1,,1,,1,,2,1,1,1,1,1,,1,1,1,1,1,1,,2,2,1,1,1,1,2,59,1,0,0,0,0,0,0,0,0,0,0,2,1,3,9,,6
1,630791ee80b840591d4329e5,,4,6,4,4,5,3,6,,5,4,4,5,2,5,4,,3,4,4,4,5,5,,6,1,6,1,6,1,6,1,6,1,6,1,,1,2,6,1,6,1,5,1,6,1,5,1,,4,2,3,2,5,1,6,1,6,,6,1,,2,1,1,1,1,1,,2,1,1,1,2,2,,2,2,1,1,1,1,1,51,1,0,0,0,0,0,0,0,0,0,0,2,1,3,9,,3
1,62ecf9bfdac8441b46ddaaf6,,6,6,4,6,5,4,6,,5,3,6,6,2,5,2,,3,6,5,3,6,5,,6,1,4,1,6,1,5,1,6,1,6,1,,1,2,6,1,6,1,3,1,5,1,6,1,,3,1,4,1,5,1,2,1,5,1,5,1,,1,1,1,2,1,2,,2,1,1,2,2,2,,2,1,2,1,2,2,2,43,0,0,0,0,0,0,0,0,0,1,0,2,2,5,9,,5
1,631b453b7ce9fc1afd4cffbc,,3,5,2,4,5,3,5,,3,4,5,5,2,4,2,,4,2,5,2,5,4,,4,1,5,1,6,1,2,2,6,1,6,1,,1,2,5,1,4,1,6,1,4,1,3,1,,5,1,4,1,6,1,2,2,5,1,6,1,,1,1,1,1,1,1,,2,1,1,1,2,2,,2,2,1,1,1,1,1,33,1,0,0,0,0,0,0,0,0,0,0,3,2,6,9,,5
1,6059de1764f0ba6ded888c05,,5,6,1,6,5,4,6,,5,4,6,5,6,6,2,,4,4,2,1,6,6,,5,1,6,1,6,1,5,2,6,1,5,1,,1,2,6,1,5,1,6,1,5,2,6,1,,4,2,6,1,6,1,5,1,6,1,4,1,,2,1,1,1,1,1,,1,1,1,2,1,1,,1,2,1,1,1,1,2,24,1,1,0,0,0,0,0,0,0,0,0,6,2,1,9,,1
1,5f0325cf3ea8444cf6d890e6,,6,6,3,5,5,1,6,,5,1,6,6,1,6,2,,1,5,5,2,6,6,,6,1,6,1,6,1,4,1,6,1,6,1,,1,2,6,1,6,1,6,1,6,1,6,1,,5,1,6,1,6,1,6,1,6,1,6,1,,1,1,1,1,1,1,,2,1,1,2,1,1,,2,1,2,1,1,2,2,39,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,2
1, 6320dc0361efa1ec418ec430,,5,6,5,4,4,5,4,,5,4,5,5,4,4,3,,5,5,6,4,5,5,,6,1,6,2,6,1,6,1,6,1,6,1,,1,2,6,1,6,1,5,1,5,1,4,1,,5,1,5,1,4,2,6,1,5,1,5,1,,1,1,1,1,1,2,,1,1,1,1,1,1,,1,2,2,1,2,1,1,29,0,0,1,0,0,0,0,0,0,0,0,6,2,3,9,,4
1,62b349e674cd88fd7a200048,,4,4,4,3,5,4,5,,5,3,6,6,3,5,3,,3,4,4,3,6,5,,4,1,6,1,6,1,2,2,6,1,6,1,,3,2,4,1,4,1,2,1,4,1,6,1,,5,1,4,1,6,1,4,1,6,1,4,1,,2,1,1,2,1,1,,2,2,1,2,2,1,,2,2,1,1,1,2,2,31,0,0,1,0,0,0,0,0,0,0,0,6,2,2,9,,6
1,5e559a66313b1a07fb9d6605,,6,4,3,3,6,5,3,,3,5,4,4,5,4,4,,5,2,4,4,4,4,,5,1,6,1,6,1,4,2,5,1,6,1,,1,2,5,1,4,1,4,2,6,1,5,1,,5,1,5,1,6,1,6,1,6,1,5,1,,1,1,1,2,1,1,,2,1,1,1,1,1,,2,1,1,1,1,2,2,42,1,0,0,0,0,0,0,0,0,0,0,6,1,6,2,,9
1,5b95259ac8cfeb0001445813,,4,5,4,2,5,4,5,,3,4,6,5,2,5,3,,2,1,5,3,6,5,,5,1,5,1,6,1,5,1,6,1,4,1,,1,2,5,1,5,1,3,1,5,1,6,1,,3,2,4,1,5,1,6,1,5,1,5,1,,2,1,2,2,1,1,,2,2,1,2,1,1,,2,1,1,2,1,2,2,22,1,0,0,0,0,0,0,0,0,0,0,5,2,2,9,,2
1,5d02a158c8a372001abf3b30,,4,6,6,5,6,3,5,,2,1,4,5,6,2,4,,2,3,4,5,5,6,,6,1,6,1,6,1,1,2,6,1,2,2,,2,2,6,1,5,1,2,2,5,1,5,1,,3,2,3,2,3,2,5,1,5,1,6,1,,2,1,1,2,1,1,,2,1,2,2,2,2,,2,2,2,1,1,1,2,57,1,0,0,0,0,0,0,0,0,0,0,5,2,1,9,,4
1,5c1aa6140050410001f1be88,,4,4,3,5,4,5,5,,4,4,5,5,4,4,4,,4,4,4,4,6,5,,4,1,6,1,6,1,6,1,6,1,6,1,,1,2,5,1,5,1,4,2,4,2,5,1,,3,2,3,2,5,1,1,2,5,1,4,1,,2,1,1,2,1,2,,2,1,2,2,2,2,,2,2,2,2,2,2,2,55,1,0,0,0,0,0,0,0,0,0,0,5,2,3,9,,6
1,5aeb4aff51a97200012bb5e7,,5,6,3,4,5,5,5,,3,5,4,4,5,6,2,,6,5,6,2,6,5,,6,1,6,1,6,1,3,1,6,1,6,1,,1,2,5,1,6,1,6,1,5,1,5,1,,4,1,5,1,6,1,3,2,6,1,6,1,,2,1,1,2,2,1,,2,2,1,2,2,2,,1,1,1,1,1,1,1,33,1,0,0,0,0,0,0,0,0,0,0,6,2,5,9,,3
1,5aa6fcaa1ade740001b9730b,,6,6,6,6,6,6,6,,5,4,3,5,1,4,4,,2,2,4,4,4,5,,6,1,6,1,6,1,1,2,5,1,6,1,,6,1,6,1,6,1,1,2,1,2,6,1,,6,1,6,1,6,1,6,1,6,1,6,1,,1,1,1,2,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,2,39,0,0,0,0,0,0,0,0,0,1,0,5,1,2,3,,5
1,5c99e6372fd6f10015547681,,2,5,3,5,5,3,4,,5,3,3,4,3,5,4,,3,4,2,4,5,4,,3,1,2,2,4,1,1,2,2,2,2,1,,1,2,3,1,5,1,2,2,3,1,3,1,,1,2,2,2,2,1,2,2,2,2,3,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,54,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,,7
1,60f0937892bd49086d6e2a77,,6,5,4,5,6,2,6,,5,3,5,5,2,6,4,,2,4,5,5,5,5,,5,1,6,1,6,1,3,2,6,1,5,1,,1,2,6,1,6,1,6,1,6,1,5,1,,6,1,6,1,6,1,5,1,6,1,5,1,,1,1,1,2,1,1,,2,1,1,1,1,1,,1,1,1,1,1,1,1,27,1,0,0,0,0,0,0,0,0,0,0,6,2,5,9,,3
1,6041432b35b371016982aba7,,5,5,4,3,4,5,5,,4,5,5,5,3,4,3,,2,2,4,3,3,4,,5,1,5,1,5,1,4,1,5,1,5,1,,1,2,4,1,4,1,4,1,3,1,5,1,,4,1,5,1,4,1,3,1,5,1,4,1,,1,1,1,1,1,1,,1,1,2,1,1,1,,2,1,1,2,2,1,2,20,1,0,0,0,0,0,0,0,0,0,0,3,2,2,9,,6
1,5edcb44d9b29b400086aa550,,6,6,5,5,4,3,5,,3,3,5,5,2,4,4,,2,3,5,4,6,6,,5,,6,,6,,3,,4,,5,,,5,,6,,5,,5,,4,,4,,,5,,4,,5,,5,,6,,6,,,1,1,1,1,2,1,,2,1,1,1,1,1,,1,2,1,1,1,1,2,36,0,0,1,0,0,0,0,0,0,0,0,6,1,3,3,,2
1,598ae81a81ec2c0001619839,,6,6,2,3,6,3,6,,3,4,4,4,3,3,3,,3,2,3,1,6,4,,5,,6,,6,,6,,6,,6,,,1,,6,,6,,6,,4,,6,,,3,,6,,6,,6,,6,,6,,,2,1,1,1,1,1,,2,1,2,2,1,1,,2,1,2,1,1,1,5,47,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,4
1,6017d79e2b36e5350d33be5d,,4,2,3,4,4,5,2,,3,3,2,3,3,3,2,,4,1,3,2,4,3,,6,1,5,1,6,1,2,2,6,1,3,1,,1,2,5,1,3,1,1,2,1,2,4,1,,4,1,4,1,4,1,1,1,2,1,2,1,,2,1,1,2,2,1,,2,2,1,2,2,2,,2,1,2,1,1,2,2,38,1,0,0,0,0,0,0,0,0,0,0,5,1,5,3,,6
1,5bdaf1f4be21ac0001411fd6,,3,5,5,4,5,3,5,,3,4,3,5,3,3,5,,3,2,5,5,5,5,,5,1,5,1,5,1,4,1,5,1,4,1,,1,2,5,1,4,1,5,1,5,1,4,1,,4,1,4,1,5,1,4,2,5,1,5,1,,2,1,1,1,1,1,,2,1,1,2,2,1,,2,1,2,1,1,1,2,52,1,0,0,0,0,0,0,0,0,0,0,5,1,5,9,,3
1,6318c62169ccd8cb89fb61fb,,5,4,5,5,5,5,5,,5,5,5,5,5,5,5,,4,5,2,4,4,4,,5,1,5,1,6,1,1,2,4,1,5,1,,1,2,5,1,5,1,5,1,5,1,5,1,,3,2,4,1,6,1,6,1,6,1,6,1,,2,1,1,2,2,2,,2,1,2,1,1,1,,2,2,2,1,1,1,1,30,0,0,1,0,0,0,0,0,0,0,0,3,2,2,9,,6
1,5f284c02621c3811c1484243,,6,6,2,3,5,4,5,,4,5,5,6,3,5,2,,3,2,6,2,5,6,,6,1,5,1,5,1,6,1,5,1,4,1,,1,1,6,1,5,1,4,1,3,1,5,1,,2,1,4,1,6,1,5,1,5,1,5,1,,2,1,2,1,2,1,,1,1,1,2,2,2,,2,1,2,1,1,1,2,24,0,0,1,0,0,0,0,0,0,0,0,6,2,3,9,,3
1,5f9e0b03428ebf3b96bbb035,,3,6,3,4,6,3,6,,4,2,4,4,1,4,1,,1,2,5,1,5,5,,4,1,5,1,1,1,3,1,5,1,5,1,,1,1,5,1,2,1,3,1,5,1,5,1,,2,1,4,1,2,1,4,1,5,1,5,,,2,1,1,1,2,1,,1,1,2,1,1,1,,2,1,2,1,1,1,2,34,1,0,0,0,0,0,0,0,0,0,0,3,1,2,9,,6
1,5c8d12309d2bff0019b4054a,,5,5,3,5,5,4,5,,3,2,5,3,2,4,3,,2,2,5,4,4,3,,4,1,4,1,3,1,6,1,4,1,5,1,,2,2,4,1,3,1,4,1,4,1,5,1,,3,1,3,1,3,1,1,2,4,1,4,,,1,1,1,1,1,1,,2,1,1,1,1,1,,1,1,1,1,1,1,2,42,1,0,0,0,0,0,0,0,0,0,0,5,1,5,9,,7
1,6071933c3c4ea940e3e2f175,,5,5,5,4,5,4,5,,5,4,5,6,3,6,3,,4,5,5,4,5,6,,6,1,6,1,6,1,5,1,6,1,6,1,,2,2,6,1,5,1,4,1,5,1,5,1,,3,2,4,1,5,1,5,1,5,1,5,1,,1,1,1,1,1,1,,2,1,1,1,1,1,,2,1,1,1,1,1,2,43,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,4
1,631af9355e8c6e12bc0bab6d,,6,5,4,2,4,2,5,,6,3,4,5,2,6,5,,3,2,4,4,4,5,,6,1,5,1,6,1,5,1,6,1,6,1,,3,1,6,1,6,1,3,1,5,1,4,1,,3,1,3,1,4,1,5,1,5,1,6,1,,1,1,1,1,1,1,,2,1,1,1,2,1,,2,2,1,1,1,1,2,36,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,,3
1,5ee8dab8e8b6fe207f8df73e,,5,6,5,5,6,4,6,,5,2,5,5,3,6,4,,3,3,6,4,6,5,,6,1,6,1,6,1,5,1,6,1,6,1,,5,1,6,1,5,1,5,1,6,1,6,1,,5,1,6,1,6,1,6,1,5,1,6,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,53,1,0,0,0,0,0,0,0,0,0,0,5,1,1,6,,2
1,6283a2f8ae71ea22c8741341,,4,6,4,6,6,6,6,,5,3,2,6,5,5,1,,5,4,1,1,6,6,,6,1,6,1,6,1,5,1,6,1,6,1,,1,2,6,1,4,1,4,1,4,1,5,1,,4,1,5,1,6,1,6,1,5,1,5,1,,2,1,1,2,1,1,,2,1,2,2,1,2,,2,1,1,1,1,1,2,47,0,0,1,0,0,0,0,0,0,0,0,5,2,4,9,,1
1,63233becf2c006304ff3f0f8,,6,6,2,3,4,3,5,,5,3,4,5,2,4,3,,3,3,5,3,5,5,,6,1,6,1,6,1,6,1,6,1,6,1,,1,2,6,1,6,1,4,2,4,1,6,1,,4,1,6,1,5,1,6,1,6,1,6,1,,2,1,1,2,1,1,,2,1,1,2,2,1,,2,1,1,1,1,2,5,21,1,0,0,0,0,0,0,0,0,0,0,5,2,1,9,,1
1,5c9905852b26210017a28b54,,6,6,4,4,5,5,4,,3,4,4,4,3,5,3,,3,2,3,2,3,3,,3,,5,,4,,5,,5,,6,,,,2,5,,5,,4,,5,,4,,,5,,5,,5,,5,,5,,5,,,2,2,2,2,2,2,,2,2,2,2,2,2,,2,2,2,1,2,2,2,31,1,0,0,0,0,0,0,0,0,0,0,3,1,4,9,,2
1,5f5101455eceb72b2e47ef13,,5,6,3,6,4,3,6,,5,2,5,6,1,6,3,,1,3,5,2,6,6,,6,1,6,1,6,1,3,2,4,1,6,1,,6,1,6,1,6,1,4,2,4,2,6,1,,5,1,4,1,5,1,5,1,6,1,5,1,,1,1,1,1,2,2,,1,1,2,2,2,2,,2,1,2,2,2,2,2,22,1,0,0,0,0,0,0,0,0,0,0,5,2,2,9,,1
1,62a8b9c79186ba05e7ceadb3,,5,6,6,5,4,3,5,,5,4,4,6,2,3,4,,1,1,2,3,4,5,,6,1,5,1,6,1,4,2,6,1,6,1,,3,2,5,1,5,1,5,1,6,1,4,1,,5,1,5,2,5,1,6,2,6,1,5,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,2,24,0,1,0,0,0,0,0,0,0,0,0,5,2,4,3,,2
1,62fb7a077b0c0d3cbe7c1c5a,,4,4,6,3,6,3,6,,3,2,4,5,2,4,5,,2,4,5,5,5,5,,5,1,5,1,5,1,6,1,6,1,6,1,,1,2,5,1,5,1,4,1,5,1,6,1,,2,2,4,1,4,1,5,2,6,1,5,1,,2,1,1,2,2,1,,2,1,1,2,2,2,,2,1,2,2,1,2,1,49,1,0,0,0,0,0,0,0,0,0,0,5,1,2,3,,3
1,5a5897feeedc3200014271e1,,3,5,3,5,5,3,5,,4,3,4,5,3,4,4,,3,3,3,2,6,5,,6,1,6,1,6,1,6,1,6,1,6,1,,,,,,,,,,,,,,,4,1,5,1,5,1,4,1,6,1,5,1,,2,1,1,1,1,1,,2,1,1,2,1,1,,1,1,2,1,1,1,2,33,1,0,0,0,0,0,0,0,0,0,0,6,1,2,9,,3
1,5f0ced9d5a17786fb11b7f47,,4,4,4,3,4,2,4,,2,2,2,5,2,2,3,,2,2,4,3,3,4,,5,1,5,1,5,1,3,2,4,1,6,1,,4,2,6,1,5,1,3,2,4,1,4,1,,3,2,5,1,4,2,5,1,6,1,6,1,,2,1,1,2,2,1,,1,1,2,2,2,2,,1,1,2,1,1,2,2,55,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,,5
1,5df34f16dc853522937c6653,,2,5,4,3,5,3,5,,4,3,2,5,2,3,5,,2,2,2,4,5,5,,6,1,5,1,6,1,6,1,6,1,6,1,,1,2,5,1,5,1,2,1,4,1,4,1,,4,1,5,1,5,1,6,1,6,1,4,1,,1,1,1,1,1,1,,2,1,1,2,2,2,,2,2,2,1,1,1,2,31,1,0,0,0,0,0,0,0,0,0,0,5,1,3,9,,5
1,5ff45beefdb6e6b063b4c520,,4,4,3,5,5,4,4,,5,4,3,5,3,5,2,,5,4,5,4,4,5,,6,1,6,1,5,1,5,1,5,1,6,1,,2,2,5,1,5,1,5,1,5,1,4,1,,5,1,5,1,6,1,6,2,6,1,5,1,,1,1,1,2,2,2,,1,1,2,2,2,1,,1,1,1,2,1,1,1,35,1,0,0,0,0,0,0,0,0,0,0,4,1,2,9,,4
1,605bb9fc09fc4deb9b0a5f19,,5,4,5,4,5,3,5,,4,2,4,5,2,2,4,,2,3,3,3,5,6,,4,1,5,1,5,1,5,1,5,1,5,1,,5,1,5,1,5,1,5,1,5,1,5,1,,5,1,5,1,5,1,5,1,5,1,5,1,,2,1,1,1,1,1,,2,1,1,1,1,1,,2,2,1,1,1,1,2,21,0,0,0,0,0,0,0,0,1,0,0,3,2,1,7,,5
1,6130c8020154d654a21563c7,,5,5,4,2,4,4,5,,4,4,3,4,3,4,4,,3,3,4,3,3,5,,5,1,4,1,6,1,5,1,5,1,4,1,,3,1,4,1,4,1,4,1,5,1,5,1,,4,1,4,1,5,1,4,1,4,1,3,1,,1,1,1,1,1,1,,2,1,1,2,1,1,,1,1,2,1,1,1,2,26,0,0,0,0,0,0,1,0,0,0,0,5,2,3,8,,3
1,632c3c38b5c143718e869a30,,2,5,4,2,6,2,6,,6,3,5,6,2,6,2,,1,3,4,2,4,6,,6,1,6,1,6,1,5,1,6,1,5,1,,1,2,5,1,6,1,5,1,5,1,5,1,,5,1,5,1,6,1,5,1,6,1,5,1,,1,1,1,1,1,1,,2,1,1,2,1,1,,1,1,1,1,1,1,2,23,1,0,0,0,0,0,0,0,0,0,0,3,2,2,9,,3
,5ba8d11202ed500001dfd7c8,,4,6,2,3,4,2,6,,5,3,3,5,2,5,2,,3,4,3,2,5,5,,6,1,6,1,6,1,5,1,6,1,6,1,,1,2,6,1,6,1,6,1,3,2,5,1,,5,1,5,1,6,1,6,1,6,1,6,1,,2,1,2,1,1,1,,2,1,1,1,1,2,,1,1,1,1,1,1,1,37,1,0,0,0,0,0,0,0,0,0,0,6,2,4,9,,4
1,603a97184049ae6c4a3a98c2,,6,4,3,6,5,2,6,,4,1,4,5,1,4,4,,2,3,5,5,6,4,,6,1,6,1,6,1,5,1,6,1,6,1,,1,2,6,1,6,1,6,1,6,1,6,1,,6,1,6,1,6,1,6,1,6,1,6,1,,1,1,1,1,1,1,,2,1,1,1,1,1,,1,1,1,1,1,1,1,47,1,0,0,0,0,0,0,0,0,0,0,4,1,3,9,,6
1,5e779837e8230d2ffd8717b1,,4,5,6,5,4,4,6,,5,5,4,5,3,5,4,,4,4,5,4,5,5,,6,1,5,1,6,1,1,2,5,1,3,2,,1,2,6,1,6,1,4,1,2,2,4,1,,4,1,6,1,5,1,5,1,6,1,6,1,,1,1,1,2,2,2,,2,1,1,2,2,1,,2,1,2,1,1,1,2,27,1,0,0,0,0,0,0,0,0,0,0,5,1,4,9,,1
1,5e28af994576770678834ae0,,6,5,1,6,4,4,6,,3,3,5,3,2,5,1,,4,3,1,1,6,4,,5,1,6,1,6,1,4,1,5,1,6,1,,1,2,4,1,3,1,2,2,3,2,4,2,,4,1,4,1,5,1,2,2,5,1,4,1,,2,1,1,1,1,1,,2,2,2,2,2,2,,1,1,1,2,1,1,2,30,0,0,1,0,0,0,0,0,0,0,0,6,2,1,9,,2
1,5bfece626e6cd80001beb6c0,,5,5,5,5,5,4,6,,2,2,3,5,2,3,2,,3,3,4,2,4,5,,5,1,6,1,6,1,5,1,6,1,5,1,,1,2,5,1,4,1,4,2,5,1,5,1,,4,1,6,1,4,1,4,1,5,1,5,1,,2,1,1,1,2,1,,2,1,2,2,2,1,,2,1,2,1,1,1,2,45,1,0,0,0,0,0,0,0,0,0,0,7,1,3,9,,3
